game_id,game_date,season,away_team_id,away_team,home_team_id,home_team,away_score,home_score,home_team_won
634331,2021-04-27,2021,118,Kansas City Royals,134,Pittsburgh Pirates,1,2,1
634332,2021-04-27,2021,116,Detroit Tigers,145,Chicago White Sox,5,2,0
634333,2021-04-27,2021,136,Seattle Mariners,117,Houston Astros,0,2,1
634335,2021-04-27,2021,120,Washington Nationals,141,Toronto Blue Jays,5,9,1
634339,2021-04-27,2021,142,Minnesota Twins,114,Cleveland Indians,4,7,1
634351,2021-04-27,2021,112,Chicago Cubs,144,Atlanta Braves,0,5,1
634354,2021-04-27,2021,115,Colorado Rockies,137,San Francisco Giants,7,5,0
634359,2021-04-27,2021,108,Los Angeles Angels,140,Texas Rangers,1,6,1
634364,2021-04-27,2021,135,San Diego Padres,109,Arizona Diamondbacks,1,5,1
634368,2021-04-27,2021,133,Oakland Athletics,139,Tampa Bay Rays,3,4,1
634379,2021-04-27,2021,113,Cincinnati Reds,119,Los Angeles Dodgers,6,5,0
634387,2021-04-27,2021,147,New York Yankees,110,Baltimore Orioles,5,1,0
634410,2021-04-27,2021,111,Boston Red Sox,121,New York Mets,2,1,0
634308,2021-04-28,2021,133,Oakland Athletics,139,Tampa Bay Rays,0,2,1
634309,2021-04-28,2021,115,Colorado Rockies,137,San Francisco Giants,3,7,1
634310,2021-04-28,2021,111,Boston Red Sox,121,New York Mets,1,0,0
634314,2021-04-28,2021,143,Philadelphia Phillies,138,St. Louis Cardinals,5,3,0
634315,2021-04-28,2021,118,Kansas City Royals,134,Pittsburgh Pirates,9,6,0
634317,2021-04-28,2021,146,Miami Marlins,158,Milwaukee Brewers,6,2,0
634322,2021-04-28,2021,135,San Diego Padres,109,Arizona Diamondbacks,12,3,0
634348,2021-04-28,2021,120,Washington Nationals,141,Toronto Blue Jays,8,2,0
634350,2021-04-28,2021,108,Los Angeles Angels,140,Texas Rangers,4,3,0
634360,2021-04-28,2021,136,Seattle Mariners,117,Houston Astros,5,7,1
634362,2021-04-28,2021,147,New York Yankees,110,Baltimore Orioles,7,0,0
634365,2021-04-28,2021,113,Cincinnati Reds,119,Los Angeles Dodgers,0,8,1
634371,2021-04-28,2021,142,Minnesota Twins,114,Cleveland Indians,10,2,0
634414,2021-04-28,2021,112,Chicago Cubs,144,Atlanta Braves,0,10,1
634289,2021-04-29,2021,111,Boston Red Sox,140,Texas Rangers,1,4,1
634296,2021-04-29,2021,133,Oakland Athletics,139,Tampa Bay Rays,3,2,0
634300,2021-04-29,2021,147,New York Yankees,110,Baltimore Orioles,3,4,1
634330,2021-04-29,2021,116,Detroit Tigers,145,Chicago White Sox,1,3,1
634346,2021-04-29,2021,119,Los Angeles Dodgers,158,Milwaukee Brewers,1,2,1
634347,2021-04-29,2021,112,Chicago Cubs,144,Atlanta Braves,9,3,0
634352,2021-04-29,2021,143,Philadelphia Phillies,138,St. Louis Cardinals,3,4,1
634353,2021-04-29,2021,136,Seattle Mariners,117,Houston Astros,1,0,0
634357,2021-04-29,2021,116,Detroit Tigers,145,Chicago White Sox,0,11,1
634385,2021-04-29,2021,115,Colorado Rockies,109,Arizona Diamondbacks,3,5,1
634274,2021-04-30,2021,146,Miami Marlins,120,Washington Nationals,1,2,1
634275,2021-04-30,2021,117,Houston Astros,139,Tampa Bay Rays,9,2,0
634280,2021-04-30,2021,144,Atlanta Braves,141,Toronto Blue Jays,5,13,1
634287,2021-04-30,2021,108,Los Angeles Angels,136,Seattle Mariners,4,7,1
634288,2021-04-30,2021,114,Cleveland Indians,145,Chicago White Sox,5,3,0
634290,2021-04-30,2021,119,Los Angeles Dodgers,158,Milwaukee Brewers,1,3,1
634303,2021-04-30,2021,137,San Francisco Giants,135,San Diego Padres,2,3,1
634305,2021-04-30,2021,112,Chicago Cubs,113,Cincinnati Reds,6,8,1
634325,2021-04-30,2021,138,St. Louis Cardinals,134,Pittsburgh Pirates,7,3,0
634327,2021-04-30,2021,116,Detroit Tigers,147,New York Yankees,0,10,1
634328,2021-04-30,2021,115,Colorado Rockies,109,Arizona Diamondbacks,2,7,1
634336,2021-04-30,2021,121,New York Mets,143,Philadelphia Phillies,1,2,1
634337,2021-04-30,2021,111,Boston Red Sox,140,Texas Rangers,6,1,0
634381,2021-04-30,2021,110,Baltimore Orioles,133,Oakland Athletics,3,2,0
634391,2021-04-30,2021,118,Kansas City Royals,142,Minnesota Twins,1,9,1
634271,2021-05-01,2021,111,Boston Red Sox,140,Texas Rangers,6,8,1
634272,2021-05-01,2021,108,Los Angeles Angels,136,Seattle Mariners,10,5,0
634273,2021-05-01,2021,112,Chicago Cubs,113,Cincinnati Reds,3,2,0
634276,2021-05-01,2021,121,New York Mets,143,Philadelphia Phillies,5,4,0
634284,2021-05-01,2021,138,St. Louis Cardinals,134,Pittsburgh Pirates,12,5,0
634286,2021-05-01,2021,115,Colorado Rockies,109,Arizona Diamondbacks,14,6,0
634295,2021-05-01,2021,116,Detroit Tigers,147,New York Yankees,4,6,1
634304,2021-05-01,2021,146,Miami Marlins,120,Washington Nationals,2,7,1
634307,2021-05-01,2021,117,Houston Astros,139,Tampa Bay Rays,3,1,0
634312,2021-05-01,2021,144,Atlanta Braves,141,Toronto Blue Jays,5,6,1
634316,2021-05-01,2021,137,San Francisco Giants,135,San Diego Padres,2,6,1
634319,2021-05-01,2021,110,Baltimore Orioles,133,Oakland Athletics,8,4,0
634326,2021-05-01,2021,114,Cleveland Indians,145,Chicago White Sox,3,7,1
634329,2021-05-01,2021,118,Kansas City Royals,142,Minnesota Twins,11,3,0
634338,2021-05-01,2021,119,Los Angeles Dodgers,158,Milwaukee Brewers,5,6,1
634256,2021-05-02,2021,144,Atlanta Braves,141,Toronto Blue Jays,2,7,1
634257,2021-05-02,2021,121,New York Mets,143,Philadelphia Phillies,8,7,0
634259,2021-05-02,2021,146,Miami Marlins,120,Washington Nationals,1,3,1
634260,2021-05-02,2021,138,St. Louis Cardinals,134,Pittsburgh Pirates,3,0,0
634268,2021-05-02,2021,111,Boston Red Sox,140,Texas Rangers,3,5,1
634282,2021-05-02,2021,119,Los Angeles Dodgers,158,Milwaukee Brewers,16,4,0
634298,2021-05-02,2021,112,Chicago Cubs,113,Cincinnati Reds,12,13,1
634299,2021-05-02,2021,115,Colorado Rockies,109,Arizona Diamondbacks,4,8,1
634301,2021-05-02,2021,137,San Francisco Giants,135,San Diego Padres,7,1,0
634302,2021-05-02,2021,114,Cleveland Indians,145,Chicago White Sox,5,0,0
634306,2021-05-02,2021,110,Baltimore Orioles,133,Oakland Athletics,5,7,1
634311,2021-05-02,2021,116,Detroit Tigers,147,New York Yankees,0,2,1
634323,2021-05-02,2021,117,Houston Astros,139,Tampa Bay Rays,4,5,1
634340,2021-05-02,2021,108,Los Angeles Angels,136,Seattle Mariners,0,2,1
634341,2021-05-02,2021,118,Kansas City Royals,142,Minnesota Twins,4,13,1
634242,2021-05-03,2021,110,Baltimore Orioles,136,Seattle Mariners,5,3,0
634243,2021-05-03,2021,134,Pittsburgh Pirates,135,San Diego Padres,0,2,1
634244,2021-05-03,2021,158,Milwaukee Brewers,143,Philadelphia Phillies,3,4,1
634258,2021-05-03,2021,114,Cleveland Indians,118,Kansas City Royals,8,6,0
634285,2021-05-03,2021,140,Texas Rangers,142,Minnesota Twins,5,6,1
634292,2021-05-03,2021,121,New York Mets,138,St. Louis Cardinals,5,6,1
634293,2021-05-03,2021,141,Toronto Blue Jays,133,Oakland Athletics,4,5,1
634334,2021-05-03,2021,139,Tampa Bay Rays,108,Los Angeles Angels,7,3,0
634229,2021-05-04,2021,140,Texas Rangers,142,Minnesota Twins,6,3,0
634241,2021-05-04,2021,116,Detroit Tigers,111,Boston Red Sox,7,11,1
634245,2021-05-04,2021,109,Arizona Diamondbacks,146,Miami Marlins,3,9,1
634246,2021-05-04,2021,137,San Francisco Giants,115,Colorado Rockies,12,4,0
634251,2021-05-04,2021,145,Chicago White Sox,113,Cincinnati Reds,9,0,0
634254,2021-05-04,2021,137,San Francisco Giants,115,Colorado Rockies,6,8,1
634264,2021-05-04,2021,119,Los Angeles Dodgers,112,Chicago Cubs,1,7,1
634265,2021-05-04,2021,110,Baltimore Orioles,136,Seattle Mariners,2,5,1
634267,2021-05-04,2021,139,Tampa Bay Rays,108,Los Angeles Angels,8,3,0
634269,2021-05-04,2021,117,Houston Astros,147,New York Yankees,3,7,1
634277,2021-05-04,2021,114,Cleveland Indians,118,Kansas City Royals,7,3,0
634278,2021-05-04,2021,141,Toronto Blue Jays,133,Oakland Athletics,1,4,1
634297,2021-05-04,2021,144,Atlanta Braves,120,Washington Nationals,6,1,0
634313,2021-05-04,2021,134,Pittsburgh Pirates,135,San Diego Padres,2,1,0
634321,2021-05-04,2021,119,Los Angeles Dodgers,112,Chicago Cubs,3,4,1
634324,2021-05-04,2021,158,Milwaukee Brewers,143,Philadelphia Phillies,5,6,1
634217,2021-05-05,2021,117,Houston Astros,147,New York Yankees,3,6,1
634220,2021-05-05,2021,110,Baltimore Orioles,136,Seattle Mariners,6,0,0
634225,2021-05-05,2021,137,San Francisco Giants,115,Colorado Rockies,5,6,1
634226,2021-05-05,2021,114,Cleveland Indians,118,Kansas City Royals,5,4,0
634227,2021-05-05,2021,134,Pittsburgh Pirates,135,San Diego Padres,2,4,1
634228,2021-05-05,2021,116,Detroit Tigers,111,Boston Red Sox,6,5,0
634230,2021-05-05,2021,119,Los Angeles Dodgers,112,Chicago Cubs,5,6,1
634239,2021-05-05,2021,121,New York Mets,138,St. Louis Cardinals,7,2,0
634248,2021-05-05,2021,141,Toronto Blue Jays,133,Oakland Athletics,9,4,0
634249,2021-05-05,2021,109,Arizona Diamondbacks,146,Miami Marlins,0,8,1
634250,2021-05-05,2021,121,New York Mets,138,St. Louis Cardinals,1,4,1
634266,2021-05-05,2021,144,Atlanta Braves,120,Washington Nationals,5,3,0
634270,2021-05-05,2021,145,Chicago White Sox,113,Cincinnati Reds,0,1,1
634279,2021-05-05,2021,140,Texas Rangers,142,Minnesota Twins,3,1,0
634281,2021-05-05,2021,139,Tampa Bay Rays,108,Los Angeles Angels,3,1,0
634294,2021-05-05,2021,158,Milwaukee Brewers,143,Philadelphia Phillies,4,5,1
634223,2021-05-06,2021,121,New York Mets,138,St. Louis Cardinals,4,1,0
634224,2021-05-06,2021,117,Houston Astros,147,New York Yankees,7,4,0
634231,2021-05-06,2021,141,Toronto Blue Jays,133,Oakland Athletics,10,4,0
634232,2021-05-06,2021,144,Atlanta Braves,120,Washington Nationals,3,2,0
634233,2021-05-06,2021,114,Cleveland Indians,118,Kansas City Royals,4,0,0
634247,2021-05-06,2021,139,Tampa Bay Rays,108,Los Angeles Angels,8,3,0
634255,2021-05-06,2021,116,Detroit Tigers,111,Boston Red Sox,9,12,1
634261,2021-05-06,2021,140,Texas Rangers,142,Minnesota Twins,4,3,0
634283,2021-05-06,2021,158,Milwaukee Brewers,143,Philadelphia Phillies,0,2,1
634291,2021-05-06,2021,109,Arizona Diamondbacks,146,Miami Marlins,1,3,1
634195,2021-05-07,2021,158,Milwaukee Brewers,146,Miami Marlins,1,6,1
634200,2021-05-07,2021,115,Colorado Rockies,138,St. Louis Cardinals,0,5,1
634201,2021-05-07,2021,141,Toronto Blue Jays,117,Houston Astros,4,10,1
634203,2021-05-07,2021,113,Cincinnati Reds,114,Cleveland Indians,3,0,0
634204,2021-05-07,2021,142,Minnesota Twins,116,Detroit Tigers,7,3,0
634209,2021-05-07,2021,111,Boston Red Sox,110,Baltimore Orioles,6,2,0
634213,2021-05-07,2021,119,Los Angeles Dodgers,108,Los Angeles Angels,2,9,1
634216,2021-05-07,2021,134,Pittsburgh Pirates,112,Chicago Cubs,2,3,1
634219,2021-05-07,2021,143,Philadelphia Phillies,144,Atlanta Braves,12,2,0
634234,2021-05-07,2021,120,Washington Nationals,147,New York Yankees,11,4,0
634235,2021-05-07,2021,145,Chicago White Sox,118,Kansas City Royals,3,0,0
634240,2021-05-07,2021,135,San Diego Padres,137,San Francisco Giants,4,5,1
634252,2021-05-07,2021,109,Arizona Diamondbacks,121,New York Mets,4,5,1
634253,2021-05-07,2021,136,Seattle Mariners,140,Texas Rangers,5,4,0
634263,2021-05-07,2021,139,Tampa Bay Rays,133,Oakland Athletics,1,2,1
634165,2021-05-08,2021,115,Colorado Rockies,138,St. Louis Cardinals,8,9,1
634171,2021-05-08,2021,136,Seattle Mariners,140,Texas Rangers,8,9,1
634178,2021-05-08,2021,135,San Diego Padres,137,San Francisco Giants,1,7,1
634187,2021-05-08,2021,113,Cincinnati Reds,114,Cleveland Indians,2,9,1
634190,2021-05-08,2021,109,Arizona Diamondbacks,121,New York Mets,2,4,1
634193,2021-05-08,2021,141,Toronto Blue Jays,117,Houston Astros,8,4,0
634196,2021-05-08,2021,111,Boston Red Sox,110,Baltimore Orioles,11,6,0
634197,2021-05-08,2021,145,Chicago White Sox,118,Kansas City Royals,9,1,0
634199,2021-05-08,2021,143,Philadelphia Phillies,144,Atlanta Braves,7,8,1
634212,2021-05-08,2021,134,Pittsburgh Pirates,112,Chicago Cubs,2,3,1
634214,2021-05-08,2021,142,Minnesota Twins,116,Detroit Tigers,3,7,1
634215,2021-05-08,2021,158,Milwaukee Brewers,146,Miami Marlins,6,2,0
634221,2021-05-08,2021,120,Washington Nationals,147,New York Yankees,3,4,1
634236,2021-05-08,2021,139,Tampa Bay Rays,133,Oakland Athletics,3,6,1
634262,2021-05-08,2021,119,Los Angeles Dodgers,108,Los Angeles Angels,14,11,0
634167,2021-05-09,2021,145,Chicago White Sox,118,Kansas City Royals,9,3,0
634175,2021-05-09,2021,143,Philadelphia Phillies,144,Atlanta Braves,1,6,1
634177,2021-05-09,2021,111,Boston Red Sox,110,Baltimore Orioles,4,3,0
634182,2021-05-09,2021,136,Seattle Mariners,140,Texas Rangers,2,10,1
634184,2021-05-09,2021,109,Arizona Diamondbacks,121,New York Mets,2,4,1
634185,2021-05-09,2021,135,San Diego Padres,137,San Francisco Giants,11,1,0
634192,2021-05-09,2021,141,Toronto Blue Jays,117,Houston Astros,4,7,1
634194,2021-05-09,2021,115,Colorado Rockies,138,St. Louis Cardinals,0,2,1
634205,2021-05-09,2021,119,Los Angeles Dodgers,108,Los Angeles Angels,1,2,1
634207,2021-05-09,2021,158,Milwaukee Brewers,146,Miami Marlins,2,1,0
634211,2021-05-09,2021,139,Tampa Bay Rays,133,Oakland Athletics,4,3,0
634218,2021-05-09,2021,120,Washington Nationals,147,New York Yankees,2,3,1
634237,2021-05-09,2021,134,Pittsburgh Pirates,112,Chicago Cubs,6,5,0
634152,2021-05-10,2021,113,Cincinnati Reds,134,Pittsburgh Pirates,14,1,0
634153,2021-05-10,2021,140,Texas Rangers,137,San Francisco Giants,1,3,1
634157,2021-05-10,2021,146,Miami Marlins,109,Arizona Diamondbacks,2,5,1
634176,2021-05-10,2021,111,Boston Red Sox,110,Baltimore Orioles,1,4,1
634181,2021-05-10,2021,108,Los Angeles Angels,117,Houston Astros,5,4,0
634142,2021-05-11,2021,136,Seattle Mariners,119,Los Angeles Dodgers,4,6,1
634144,2021-05-11,2021,143,Philadelphia Phillies,120,Washington Nationals,6,2,0
634147,2021-05-11,2021,142,Minnesota Twins,145,Chicago White Sox,3,9,1
634149,2021-05-11,2021,135,San Diego Padres,115,Colorado Rockies,8,1,0
634156,2021-05-11,2021,108,Los Angeles Angels,117,Houston Astros,1,5,1
634159,2021-05-11,2021,138,St. Louis Cardinals,158,Milwaukee Brewers,6,1,0
634163,2021-05-11,2021,141,Toronto Blue Jays,144,Atlanta Braves,5,3,0
634164,2021-05-11,2021,140,Texas Rangers,137,San Francisco Giants,2,4,1
634169,2021-05-11,2021,147,New York Yankees,139,Tampa Bay Rays,3,1,0
634170,2021-05-11,2021,110,Baltimore Orioles,121,New York Mets,2,3,1
634174,2021-05-11,2021,113,Cincinnati Reds,134,Pittsburgh Pirates,2,7,1
634179,2021-05-11,2021,118,Kansas City Royals,116,Detroit Tigers,7,8,1
634180,2021-05-11,2021,146,Miami Marlins,109,Arizona Diamondbacks,3,11,1
634189,2021-05-11,2021,112,Chicago Cubs,114,Cleveland Indians,2,3,1
634202,2021-05-11,2021,133,Oakland Athletics,111,Boston Red Sox,3,2,0
634128,2021-05-12,2021,110,Baltimore Orioles,121,New York Mets,1,7,1
634129,2021-05-12,2021,112,Chicago Cubs,114,Cleveland Indians,1,2,1
634137,2021-05-12,2021,113,Cincinnati Reds,134,Pittsburgh Pirates,5,1,0
634140,2021-05-12,2021,136,Seattle Mariners,119,Los Angeles Dodgers,1,7,1
634151,2021-05-12,2021,143,Philadelphia Phillies,120,Washington Nationals,5,2,0
634154,2021-05-12,2021,133,Oakland Athletics,111,Boston Red Sox,4,1,0
634155,2021-05-12,2021,135,San Diego Padres,115,Colorado Rockies,2,3,1
634160,2021-05-12,2021,142,Minnesota Twins,145,Chicago White Sox,8,13,1
634172,2021-05-12,2021,108,Los Angeles Angels,117,Houston Astros,1,9,1
634183,2021-05-12,2021,146,Miami Marlins,109,Arizona Diamondbacks,3,2,0
634186,2021-05-12,2021,118,Kansas City Royals,116,Detroit Tigers,2,4,1
634198,2021-05-12,2021,138,St. Louis Cardinals,158,Milwaukee Brewers,1,4,1
634208,2021-05-12,2021,135,San Diego Padres,115,Colorado Rockies,5,3,0
634210,2021-05-12,2021,147,New York Yankees,139,Tampa Bay Rays,1,0,0
634238,2021-05-12,2021,141,Toronto Blue Jays,144,Atlanta Braves,4,1,0
634103,2021-05-13,2021,143,Philadelphia Phillies,120,Washington Nationals,1,5,1
634113,2021-05-13,2021,137,San Francisco Giants,134,Pittsburgh Pirates,3,1,0
634114,2021-05-13,2021,141,Toronto Blue Jays,144,Atlanta Braves,8,4,0
634117,2021-05-13,2021,118,Kansas City Royals,116,Detroit Tigers,3,4,1
634125,2021-05-13,2021,142,Minnesota Twins,145,Chicago White Sox,2,4,1
634126,2021-05-13,2021,147,New York Yankees,139,Tampa Bay Rays,1,9,1
634135,2021-05-13,2021,114,Cleveland Indians,136,Seattle Mariners,4,2,0
634136,2021-05-13,2021,146,Miami Marlins,109,Arizona Diamondbacks,5,1,0
634141,2021-05-13,2021,140,Texas Rangers,117,Houston Astros,3,4,1
634150,2021-05-13,2021,133,Oakland Athletics,111,Boston Red Sox,1,8,1
634158,2021-05-13,2021,138,St. Louis Cardinals,158,Milwaukee Brewers,2,0,0
634191,2021-05-13,2021,113,Cincinnati Reds,115,Colorado Rockies,8,13,1
634093,2021-05-14,2021,121,New York Mets,139,Tampa Bay Rays,2,3,1
634108,2021-05-14,2021,137,San Francisco Giants,134,Pittsburgh Pirates,2,3,1
634110,2021-05-14,2021,114,Cleveland Indians,136,Seattle Mariners,3,7,1
634118,2021-05-14,2021,144,Atlanta Braves,158,Milwaukee Brewers,6,3,0
634119,2021-05-14,2021,143,Philadelphia Phillies,141,Toronto Blue Jays,5,1,0
634121,2021-05-14,2021,113,Cincinnati Reds,115,Colorado Rockies,6,9,1
634123,2021-05-14,2021,140,Texas Rangers,117,Houston Astros,4,10,1
634131,2021-05-14,2021,133,Oakland Athletics,142,Minnesota Twins,6,1,0
634132,2021-05-14,2021,138,St. Louis Cardinals,135,San Diego Padres,4,5,1
634138,2021-05-14,2021,108,Los Angeles Angels,111,Boston Red Sox,3,4,1
634145,2021-05-14,2021,146,Miami Marlins,119,Los Angeles Dodgers,6,9,1
634146,2021-05-14,2021,147,New York Yankees,110,Baltimore Orioles,5,4,0
634162,2021-05-14,2021,120,Washington Nationals,109,Arizona Diamondbacks,17,2,0
634166,2021-05-14,2021,118,Kansas City Royals,145,Chicago White Sox,1,3,1
634206,2021-05-14,2021,112,Chicago Cubs,116,Detroit Tigers,4,2,0
634656,2021-05-14,2021,118,Kansas City Royals,145,Chicago White Sox,6,2,0
634080,2021-05-15,2021,133,Oakland Athletics,142,Minnesota Twins,4,5,1
634084,2021-05-15,2021,114,Cleveland Indians,136,Seattle Mariners,3,7,1
634085,2021-05-15,2021,137,San Francisco Giants,134,Pittsburgh Pirates,6,8,1
634095,2021-05-15,2021,108,Los Angeles Angels,111,Boston Red Sox,0,9,1
634096,2021-05-15,2021,146,Miami Marlins,119,Los Angeles Dodgers,0,7,1
634097,2021-05-15,2021,120,Washington Nationals,109,Arizona Diamondbacks,4,11,1
634104,2021-05-15,2021,147,New York Yankees,110,Baltimore Orioles,8,2,0
634105,2021-05-15,2021,121,New York Mets,139,Tampa Bay Rays,5,12,1
634106,2021-05-15,2021,144,Atlanta Braves,158,Milwaukee Brewers,5,1,0
634111,2021-05-15,2021,112,Chicago Cubs,116,Detroit Tigers,8,9,1
634127,2021-05-15,2021,118,Kansas City Royals,145,Chicago White Sox,5,1,0
634139,2021-05-15,2021,143,Philadelphia Phillies,141,Toronto Blue Jays,0,4,1
634143,2021-05-15,2021,138,St. Louis Cardinals,135,San Diego Padres,3,13,1
634148,2021-05-15,2021,113,Cincinnati Reds,115,Colorado Rockies,6,5,0
634161,2021-05-15,2021,140,Texas Rangers,117,Houston Astros,5,6,1
634068,2021-05-16,2021,140,Texas Rangers,117,Houston Astros,2,6,1
634069,2021-05-16,2021,143,Philadelphia Phillies,141,Toronto Blue Jays,8,10,1
634071,2021-05-16,2021,121,New York Mets,139,Tampa Bay Rays,1,7,1
634083,2021-05-16,2021,112,Chicago Cubs,116,Detroit Tigers,5,1,0
634086,2021-05-16,2021,147,New York Yankees,110,Baltimore Orioles,6,10,1
634087,2021-05-16,2021,114,Cleveland Indians,136,Seattle Mariners,2,3,1
634090,2021-05-16,2021,138,St. Louis Cardinals,135,San Diego Padres,3,5,1
634094,2021-05-16,2021,137,San Francisco Giants,134,Pittsburgh Pirates,4,1,0
634098,2021-05-16,2021,113,Cincinnati Reds,115,Colorado Rockies,7,6,0
634100,2021-05-16,2021,108,Los Angeles Angels,111,Boston Red Sox,6,5,0
634122,2021-05-16,2021,146,Miami Marlins,119,Los Angeles Dodgers,3,2,0
634124,2021-05-16,2021,118,Kansas City Royals,145,Chicago White Sox,3,4,1
634130,2021-05-16,2021,120,Washington Nationals,109,Arizona Diamondbacks,3,0,0
634134,2021-05-16,2021,144,Atlanta Braves,158,Milwaukee Brewers,9,10,1
634188,2021-05-16,2021,133,Oakland Athletics,142,Minnesota Twins,7,6,0
634057,2021-05-17,2021,115,Colorado Rockies,135,San Diego Padres,0,7,1
634063,2021-05-17,2021,121,New York Mets,144,Atlanta Braves,3,1,0
634070,2021-05-17,2021,137,San Francisco Giants,113,Cincinnati Reds,6,3,0
634076,2021-05-17,2021,120,Washington Nationals,112,Chicago Cubs,3,7,1
634077,2021-05-17,2021,145,Chicago White Sox,142,Minnesota Twins,16,4,0
634082,2021-05-17,2021,116,Detroit Tigers,136,Seattle Mariners,4,1,0
634091,2021-05-17,2021,109,Arizona Diamondbacks,119,Los Angeles Dodgers,1,3,1
634099,2021-05-17,2021,147,New York Yankees,140,Texas Rangers,2,5,1
634101,2021-05-17,2021,114,Cleveland Indians,108,Los Angeles Angels,4,7,1
634043,2021-05-18,2021,158,Milwaukee Brewers,118,Kansas City Royals,0,2,1
634050,2021-05-18,2021,117,Houston Astros,133,Oakland Athletics,5,6,1
634051,2021-05-18,2021,146,Miami Marlins,143,Philadelphia Phillies,3,8,1
634052,2021-05-18,2021,120,Washington Nationals,112,Chicago Cubs,3,6,1
634058,2021-05-18,2021,137,San Francisco Giants,113,Cincinnati Reds,4,2,0
634065,2021-05-18,2021,115,Colorado Rockies,135,San Diego Padres,1,2,1
634067,2021-05-18,2021,147,New York Yankees,140,Texas Rangers,7,4,0
634073,2021-05-18,2021,145,Chicago White Sox,142,Minnesota Twins,4,5,1
634075,2021-05-18,2021,139,Tampa Bay Rays,110,Baltimore Orioles,13,6,0
634092,2021-05-18,2021,109,Arizona Diamondbacks,119,Los Angeles Dodgers,1,9,1
634102,2021-05-18,2021,114,Cleveland Indians,108,Los Angeles Angels,6,5,0
634107,2021-05-18,2021,121,New York Mets,144,Atlanta Braves,4,3,0
634109,2021-05-18,2021,134,Pittsburgh Pirates,138,St. Louis Cardinals,2,5,1
634115,2021-05-18,2021,116,Detroit Tigers,136,Seattle Mariners,5,0,0
634133,2021-05-18,2021,111,Boston Red Sox,141,Toronto Blue Jays,0,8,1
634026,2021-05-19,2021,134,Pittsburgh Pirates,138,St. Louis Cardinals,5,8,1
